Data,Asset,Net_NC,Net_Comm
1970-01-01 00:00:00.000250429,VIX,4240,-7837
1970-01-01 00:00:00.000250429,SPX,-78666,37753
1970-01-01 00:00:00.000250429,AUD,-49943,48803
1970-01-01 00:00:00.000250429,Nasdaq,30863,-23292
1970-01-01 00:00:00.000250429,CHF,-24314,25264
1970-01-01 00:00:00.000250429,Coffee,49289,-52194
1970-01-01 00:00:00.000250429,Sugar,38765,-34712
1970-01-01 00:00:00.000250429,CAD,-67205,75322
1970-01-01 00:00:00.000250429,Crude Oil,177209,-183492
1970-01-01 00:00:00.000250429,GBP,23959,-29723
1970-01-01 00:00:00.000250429,Cocoa,17352,-21708
1970-01-01 00:00:00.000250429,Copper,19369,-20064
1970-01-01 00:00:00.000250429,EUR,75797,-131511
1970-01-01 00:00:00.000250429,USD Index,-449,1548
1970-01-01 00:00:00.000250429,Gold,163318,-190761
1970-01-01 00:00:00.000250429,JPY,179212,-201897
1970-01-01 00:00:00.000250429,Silver,49943,-69264
1970-01-01 00:00:00.000250506,10Y UST,-953168,812188
1970-01-01 00:00:00.000250506,Soybeans,49385,-30958
1970-01-01 00:00:00.000250506,GBP,29235,-34736
1970-01-01 00:00:00.000250506,Corn,115899,-75297
1970-01-01 00:00:00.000250506,CAD,-70645,76469
1970-01-01 00:00:00.000250506,BTC,-1781,1541
1970-01-01 00:00:00.000250506,Gold,162497,-192103
1970-01-01 00:00:00.000250506,Crude Oil,175428,-180590
1970-01-01 00:00:00.000250506,Nasdaq,32847,-22754
1970-01-01 00:00:00.000250506,Copper,21703,-22355
1970-01-01 00:00:00.000250506,CHF,-23574,24432
1970-01-01 00:00:00.000250506,JPY,176859,-200612
1970-01-01 00:00:00.000250506,Sugar,22440,-18002
1970-01-01 00:00:00.000250506,EUR,75719,-131339
1970-01-01 00:00:00.000250506,AUD,-48372,49713
1970-01-01 00:00:00.000250506,Wheat,-107537,101506
1970-01-01 00:00:00.000250506,Russell 2000,-14828,18843
1970-01-01 00:00:00.000250506,Cocoa,16911,-21174
1970-01-01 00:00:00.000250506,Silver,49252,-67803
1970-01-01 00:00:00.000250506,USD Index,-1108,2486
1970-01-01 00:00:00.000250506,Coffee,49341,-51788
1970-01-01 00:00:00.000250506,VIX,10943,-13545
1970-01-01 00:00:00.000250506,SPX,-76405,40182
1970-01-01 00:00:00.000250513,Gold,161209,-191207
1970-01-01 00:00:00.000250513,Silver,47754,-66180
1970-01-01 00:00:00.000250513,BTC,-827,1548
1970-01-01 00:00:00.000250513,Copper,21522,-24343
1970-01-01 00:00:00.000250513,Cocoa,20868,-27022
1970-01-01 00:00:00.000250513,Nasdaq,19547,-10153
1970-01-01 00:00:00.000250513,Sugar,28930,-31282
1970-01-01 00:00:00.000250513,Coffee,46070,-48390
1970-01-01 00:00:00.000250513,VIX,6099,-10164
1970-01-01 00:00:00.000250513,USD Index,-615,1067
1970-01-01 00:00:00.000250513,SPX,-122194,61669
1970-01-01 00:00:00.000250513,GBP,27216,-32059
1970-01-01 00:00:00.000250513,Soybeans,65178,-51976
1970-01-01 00:00:00.000250513,EUR,84774,-134282
1970-01-01 00:00:00.000250513,JPY,172268,-184891
1970-01-01 00:00:00.000250513,Wheat,-118100,112476
1970-01-01 00:00:00.000250513,Russell 2000,-28356,30861
1970-01-01 00:00:00.000250513,AUD,-49346,50883
1970-01-01 00:00:00.000250513,Corn,18106,13151
1970-01-01 00:00:00.000250513,CHF,-23069,22999
1970-01-01 00:00:00.000250513,10Y UST,-890351,805053
1970-01-01 00:00:00.000250513,CAD,-82156,91895
1970-01-01 00:00:00.000250513,Crude Oil,185301,-184838
1970-01-01 00:00:00.000250520,Russell 2000,-5747,9349
1970-01-01 00:00:00.000250520,Corn,-11552,39014
1970-01-01 00:00:00.000250520,Soybeans,47913,-34716
1970-01-01 00:00:00.000250520,AUD,-59077,59536
1970-01-01 00:00:00.000250520,Nasdaq,14530,-3723
1970-01-01 00:00:00.000250520,Crude Oil,186420,-186794
1970-01-01 00:00:00.000250520,GBP,23993,-33817
1970-01-01 00:00:00.000250520,Coffee,43300,-45702
1970-01-01 00:00:00.000250520,Silver,50042,-66779
1970-01-01 00:00:00.000250520,USD Index,-546,1870
1970-01-01 00:00:00.000250520,Sugar,28431,-21672
1970-01-01 00:00:00.000250520,Cocoa,23916,-28875
1970-01-01 00:00:00.000250520,JPY,167330,-181021
1970-01-01 00:00:00.000250520,Gold,163981,-197648
1970-01-01 00:00:00.000250520,BTC,-1952,1692
1970-01-01 00:00:00.000250520,VIX,4424,-5585
1970-01-01 00:00:00.000250520,CHF,-23767,25298
1970-01-01 00:00:00.000250520,Wheat,-99626,99080
1970-01-01 00:00:00.000250520,Copper,21038,-23423
1970-01-01 00:00:00.000250520,EUR,74453,-126830
1970-01-01 00:00:00.000250520,CAD,-103861,112982
1970-01-01 00:00:00.000250520,10Y UST,-851431,766540
1970-01-01 00:00:00.000250520,SPX,-96569,51097
1970-01-01 00:00:00.000250527,10Y UST,-769604,590028
1970-01-01 00:00:00.000250527,BTC,-2274,1772
1970-01-01 00:00:00.000250527,Crude Oil,165694,-169107
1970-01-01 00:00:00.000250527,VIX,-5765,5150
1970-01-01 00:00:00.000250527,SPX,-52970,6469
1970-01-01 00:00:00.000250527,Russell 2000,-4457,7041
1970-01-01 00:00:00.000250527,Soybeans,72561,-61136
1970-01-01 00:00:00.000250527,Wheat,-98755,96061
1970-01-01 00:00:00.000250527,Corn,-20333,52564
1970-01-01 00:00:00.000250527,AUD,-61180,56415
1970-01-01 00:00:00.000250527,GBP,35379,-46867
1970-01-01 00:00:00.000250527,Silver,53012,-70277
1970-01-01 00:00:00.000250527,Coffee,40515,-42414
1970-01-01 00:00:00.000250527,Sugar,19503,-12625
1970-01-01 00:00:00.000250527,Nasdaq,17032,-10175
1970-01-01 00:00:00.000250527,JPY,164012,-183698
1970-01-01 00:00:00.000250527,CHF,-25483,25454
1970-01-01 00:00:00.000250527,CAD,-103898,105002
1970-01-01 00:00:00.000250527,Copper,22581,-26075
1970-01-01 00:00:00.000250527,Gold,174184,-207587
1970-01-01 00:00:00.000250527,Cocoa,21112,-26071
1970-01-01 00:00:00.000250527,USD Index,-86,1487
1970-01-01 00:00:00.000250527,EUR,79474,-131901
1970-01-01 00:00:00.000250603,VIX,-3398,3419
1970-01-01 00:00:00.000250603,SPX,-69415,9046
1970-01-01 00:00:00.000250603,Copper,24094,-27013
1970-01-01 00:00:00.000250603,CHF,-26066,25884
1970-01-01 00:00:00.000250603,CAD,-108446,110625
1970-01-01 00:00:00.000250603,Gold,187905,-220826
1970-01-01 00:00:00.000250603,EUR,82764,-138285
1970-01-01 00:00:00.000250603,Cocoa,19470,-25602
1970-01-01 00:00:00.000250603,JPY,151149,-175508
1970-01-01 00:00:00.000250603,Sugar,-3844,10707
1970-01-01 00:00:00.000250603,USD Index,617,968
1970-01-01 00:00:00.000250603,Silver,60770,-79141
1970-01-01 00:00:00.000250603,GBP,35215,-48965
1970-01-01 00:00:00.000250603,Crude Oil,167957,-174464
1970-01-01 00:00:00.000250603,Coffee,35017,-37065
1970-01-01 00:00:00.000250603,AUD,-63155,61195
1970-01-01 00:00:00.000250603,Nasdaq,14670,-9454
1970-01-01 00:00:00.000250603,BTC,-2312,1949
1970-01-01 00:00:00.000250603,10Y UST,-705256,633320
1970-01-01 00:00:00.000250603,Corn,-81059,104725
1970-01-01 00:00:00.000250603,Wheat,-97074,95778
1970-01-01 00:00:00.000250603,Russell 2000,-12045,16193
1970-01-01 00:00:00.000250603,Soybeans,59947,-44377
1970-01-01 00:00:00.000250610,CAD,-93143,91207
1970-01-01 00:00:00.000250610,CHF,-21268,19842
1970-01-01 00:00:00.000250610,10Y UST,-724101,645726
1970-01-01 00:00:00.000250610,BTC,-2009,1741
1970-01-01 00:00:00.000250610,Sugar,-19515,26368
1970-01-01 00:00:00.000250610,JPY,144595,-169077
1970-01-01 00:00:00.000250610,Nasdaq,17727,-12062
1970-01-01 00:00:00.000250610,Copper,26351,-30284
1970-01-01 00:00:00.000250610,Silver,66650,-85661
1970-01-01 00:00:00.000250610,Coffee,37306,-39846
1970-01-01 00:00:00.000250610,GBP,51634,-60562
1970-01-01 00:00:00.000250610,EUR,93025,-151256
1970-01-01 00:00:00.000250610,Cocoa,19238,-25428
1970-01-01 00:00:00.000250610,Gold,187481,-222718
1970-01-01 00:00:00.000250610,USD Index,1402,-35
1970-01-01 00:00:00.000250610,AUD,-69944,63770
1970-01-01 00:00:00.000250610,Soybeans,70396,-58118
1970-01-01 00:00:00.000250610,Corn,-95494,114551
1970-01-01 00:00:00.000250610,SPX,-127668,58705
1970-01-01 00:00:00.000250610,VIX,-4466,5975
1970-01-01 00:00:00.000250610,Russell 2000,-30829,30493
1970-01-01 00:00:00.000250610,Crude Oil,191941,-200671
1970-01-01 00:00:00.000250610,Wheat,-93863,93573
1970-01-01 00:00:00.000250617,Soybeans,85223,-69947
1970-01-01 00:00:00.000250617,Coffee,35904,-37734
1970-01-01 00:00:00.000250617,GBP,42857,-52063
1970-01-01 00:00:00.000250617,Nasdaq,15694,-7302
1970-01-01 00:00:00.000250617,Sugar,-47141,51226
1970-01-01 00:00:00.000250617,JPY,130877,-148173
1970-01-01 00:00:00.000250617,Silver,67174,-85948
1970-01-01 00:00:00.000250617,Gold,200648,-237727
1970-01-01 00:00:00.000250617,Wheat,-84582,86253
1970-01-01 00:00:00.000250617,CAD,-66333,61855
1970-01-01 00:00:00.000250617,CHF,-20056,19166
1970-01-01 00:00:00.000250617,Russell 2000,-39747,38809
1970-01-01 00:00:00.000250617,VIX,-19155,20529
1970-01-01 00:00:00.000250617,SPX,-174147,116271
1970-01-01 00:00:00.000250617,Copper,23800,-28683
1970-01-01 00:00:00.000250617,BTC,-1784,1462
1970-01-01 00:00:00.000250617,10Y UST,-752899,661186
1970-01-01 00:00:00.000250617,Corn,-107244,128917
1970-01-01 00:00:00.000250617,USD Index,-2968,4113
1970-01-01 00:00:00.000250617,Crude Oil,231048,-259051
1970-01-01 00:00:00.000250617,AUD,-69390,65380
1970-01-01 00:00:00.000250617,EUR,101553,-161021
1970-01-01 00:00:00.000250617,Cocoa,17015,-22610
1970-01-01 00:00:00.000250624,BTC,-2161,1692
1970-01-01 00:00:00.000250624,CHF,-20944,20768
1970-01-01 00:00:00.000250624,Corn,-130570,143528
1970-01-01 00:00:00.000250624,EUR,111135,-164301
1970-01-01 00:00:00.000250624,USD Index,-6034,6748
1970-01-01 00:00:00.000250624,JPY,132277,-147710
1970-01-01 00:00:00.000250624,GBP,34395,-44035
1970-01-01 00:00:00.000250624,Soybeans,55870,-42557
1970-01-01 00:00:00.000250624,SPX,-144775,78550
1970-01-01 00:00:00.000250624,VIX,-22987,21963
1970-01-01 00:00:00.000250624,Cocoa,12905,-17330
1970-01-01 00:00:00.000250624,Wheat,-71192,75830
1970-01-01 00:00:00.000250624,Crude Oil,232969,-270542
1970-01-01 00:00:00.000250624,Nasdaq,16509,-22044
1970-01-01 00:00:00.000250624,Silver,62947,-82477
1970-01-01 00:00:00.000250624,Copper,29433,-31719
1970-01-01 00:00:00.000250624,Coffee,31154,-32779
1970-01-01 00:00:00.000250624,10Y UST,-680131,583284
1970-01-01 00:00:00.000250624,AUD,-72562,70475
1970-01-01 00:00:00.000250624,Gold,195004,-230560
1970-01-01 00:00:00.000250624,Russell 2000,-30829,25790
1970-01-01 00:00:00.000250624,Sugar,-47220,51407
1970-01-01 00:00:00.000250624,CAD,-53167,50430
1970-01-01 00:00:00.000250701,Corn,-155526,174260
1970-01-01 00:00:00.000250701,SPX,-86809,3044
1970-01-01 00:00:00.000250701,Russell 2000,-58385,53024
1970-01-01 00:00:00.000250701,Soybeans,41333,-25597
1970-01-01 00:00:00.000250701,BTC,-1756,1302
1970-01-01 00:00:00.000250701,VIX,-35336,34514
1970-01-01 00:00:00.000250701,10Y UST,-783662,695122
1970-01-01 00:00:00.000250701,AUD,-70090,65999
1970-01-01 00:00:00.000250701,Wheat,-69636,74976
1970-01-01 00:00:00.000250701,JPY,127338,-150857
1970-01-01 00:00:00.000250701,Sugar,-66915,76129
1970-01-01 00:00:00.000250701,Cocoa,13547,-17501
1970-01-01 00:00:00.000250701,EUR,107537,-160664
1970-01-01 00:00:00.000250701,USD Index,-4282,5114
1970-01-01 00:00:00.000250701,Coffee,28958,-30989
1970-01-01 00:00:00.000250701,Silver,63400,-84540
1970-01-01 00:00:00.000250701,CAD,-63452,60970
1970-01-01 00:00:00.000250701,CHF,-23853,21733
1970-01-01 00:00:00.000250701,Gold,201980,-236069
1970-01-01 00:00:00.000250701,GBP,31399,-43971
1970-01-01 00:00:00.000250701,Copper,33690,-37293
1970-01-01 00:00:00.000250701,Crude Oil,234693,-263895
1970-01-01 00:00:00.000250701,Nasdaq,27136,-38337
1970-01-01 00:00:00.000250708,10Y UST,-840579,733632
1970-01-01 00:00:00.000250708,BTC,-2436,1880
1970-01-01 00:00:00.000250708,Nasdaq,31211,-41626
1970-01-01 00:00:00.000250708,VIX,-39220,39666
1970-01-01 00:00:00.000250708,Cocoa,12584,-16541
1970-01-01 00:00:00.000250708,EUR,120596,-177423
1970-01-01 00:00:00.000250708,Crude Oil,209374,-236620
1970-01-01 00:00:00.000250708,USD Index,-3986,4762
1970-01-01 00:00:00.000250708,Copper,39604,-41102
1970-01-01 00:00:00.000250708,Gold,202968,-238354
1970-01-01 00:00:00.000250708,CHF,-22196,20777
1970-01-01 00:00:00.000250708,CAD,-71608,68694
1970-01-01 00:00:00.000250708,JPY,116155,-128680
1970-01-01 00:00:00.000250708,Sugar,-60451,74393
1970-01-01 00:00:00.000250708,Coffee,28921,-29887
1970-01-01 00:00:00.000250708,Silver,58521,-79595
1970-01-01 00:00:00.000250708,GBP,33194,-43542
1970-01-01 00:00:00.000250708,Soybeans,38068,-22361
1970-01-01 00:00:00.000250708,Russell 2000,-67121,61666
1970-01-01 00:00:00.000250708,SPX,-140018,61922
1970-01-01 00:00:00.000250708,Corn,-141762,165664
1970-01-01 00:00:00.000250708,AUD,-74314,68145
1970-01-01 00:00:00.000250708,Wheat,-61840,69331
1970-01-01 00:00:00.000250715,Crude Oil,162427,-188396
1970-01-01 00:00:00.000250715,Cocoa,11823,-16021
1970-01-01 00:00:00.000250715,Sugar,-52099,65399
1970-01-01 00:00:00.000250715,Coffee,31133,-31971
1970-01-01 00:00:00.000250715,Silver,59448,-79648
1970-01-01 00:00:00.000250715,VIX,-44533,43624
1970-01-01 00:00:00.000250715,SPX,-167778,96835
1970-01-01 00:00:00.000250715,BTC,-2486,1927
1970-01-01 00:00:00.000250715,Copper,40724,-42025
1970-01-01 00:00:00.000250715,Gold,213115,-250688
1970-01-01 00:00:00.000250715,CAD,-74094,72766
1970-01-01 00:00:00.000250715,CHF,-22637,23016
1970-01-01 00:00:00.000250715,GBP,29191,-37481
1970-01-01 00:00:00.000250715,JPY,103582,-110846
1970-01-01 00:00:00.000250715,USD Index,-3665,4422
1970-01-01 00:00:00.000250715,EUR,128221,-184215
1970-01-01 00:00:00.000250715,Nasdaq,34892,-41209
1970-01-01 00:00:00.000250715,Russell 2000,-72615,65611
1970-01-01 00:00:00.000250715,AUD,-74919,72528
1970-01-01 00:00:00.000250715,Corn,-129457,157267
1970-01-01 00:00:00.000250715,Soybeans,15294,-82
1970-01-01 00:00:00.000250715,10Y UST,-772377,686019
1970-01-01 00:00:00.000250715,Wheat,-65521,71099
1970-01-01 00:00:00.000250722,CAD,-70343,71510
1970-01-01 00:00:00.000250722,SPX,-168481,98168
1970-01-01 00:00:00.000250722,Russell 2000,-72192,68297
1970-01-01 00:00:00.000250722,BTC,-1852,1247
1970-01-01 00:00:00.000250722,GBP,570,-5739
1970-01-01 00:00:00.000250722,CHF,-26065,26431
1970-01-01 00:00:00.000250722,AUD,-81255,77341
1970-01-01 00:00:00.000250722,Sugar,-59729,72031
1970-01-01 00:00:00.000250722,Coffee,31117,-31817
1970-01-01 00:00:00.000250722,Nasdaq,30728,-37132
1970-01-01 00:00:00.000250722,Copper,39822,-40614
1970-01-01 00:00:00.000250722,Crude Oil,153331,-181856
1970-01-01 00:00:00.000250722,Gold,253038,-282337
1970-01-01 00:00:00.000250722,Cocoa,8332,-12272
1970-01-01 00:00:00.000250722,Silver,60620,-79227
1970-01-01 00:00:00.000250722,EUR,125515,-177713
1970-01-01 00:00:00.000250722,USD Index,-3451,3988
1970-01-01 00:00:00.000250722,10Y UST,-749534,660277
1970-01-01 00:00:00.000250722,Wheat,-53909,60291
1970-01-01 00:00:00.000250722,Corn,-133883,165523
1970-01-01 00:00:00.000250722,VIX,-50595,48953
1970-01-01 00:00:00.000250722,Soybeans,36033,-18411
1970-01-01 00:00:00.000250722,JPY,106645,-117360
1970-01-01 00:00:00.000250729,Copper,37347,-37076
1970-01-01 00:00:00.000250729,JPY,89243,-92548
1970-01-01 00:00:00.000250729,GBP,-12028,13324
1970-01-01 00:00:00.000250729,EUR,123359,-175778
1970-01-01 00:00:00.000250729,Gold,223596,-259079
1970-01-01 00:00:00.000250729,Corn,-133467,163897
1970-01-01 00:00:00.000250729,Cocoa,9856,-12954
1970-01-01 00:00:00.000250729,Silver,59407,-78929
1970-01-01 00:00:00.000250729,Nasdaq,34954,-40733
1970-01-01 00:00:00.000250729,Sugar,-62148,66947
1970-01-01 00:00:00.000250729,VIX,-67125,65507
1970-01-01 00:00:00.000250729,Russell 2000,-80896,73765
1970-01-01 00:00:00.000250729,Coffee,29846,-30250
1970-01-01 00:00:00.000250729,Soybeans,-10784,27910
1970-01-01 00:00:00.000250729,10Y UST,-896630,802010
1970-01-01 00:00:00.000250729,USD Index,-4156,3847
1970-01-01 00:00:00.000250729,CHF,-24034,28290
1970-01-01 00:00:00.000250729,Wheat,-69685,72060
1970-01-01 00:00:00.000250729,Crude Oil,156023,-179592
1970-01-01 00:00:00.000250729,BTC,-1008,530
1970-01-01 00:00:00.000250729,CAD,-76433,77288
1970-01-01 00:00:00.000250729,AUD,-78094,75042
1970-01-01 00:00:00.000250729,SPX,-163181,81752
1970-01-01 00:00:00.000250805,Russell 2000,-93747,90440
1970-01-01 00:00:00.000250805,Crude Oil,141829,-170558
1970-01-01 00:00:00.000250805,Nasdaq,33836,-44767
1970-01-01 00:00:00.000250805,AUD,-83560,82545
1970-01-01 00:00:00.000250805,Cocoa,10043,-13330
1970-01-01 00:00:00.000250805,VIX,-86472,85925
1970-01-01 00:00:00.000250805,SPX,-139646,63683
1970-01-01 00:00:00.000250805,Wheat,-78565,80870
1970-01-01 00:00:00.000250805,CAD,-79420,84877
1970-01-01 00:00:00.000250805,BTC,-1501,1195
1970-01-01 00:00:00.000250805,Corn,-107968,147872
1970-01-01 00:00:00.000250805,Gold,237050,-270146
1970-01-01 00:00:00.000250805,EUR,115959,-163545
1970-01-01 00:00:00.000250805,Soybeans,-39160,54893
1970-01-01 00:00:00.000250805,GBP,-33303,32643
1970-01-01 00:00:00.000250805,JPY,82006,-87341
1970-01-01 00:00:00.000250805,10Y UST,-959834,843450
1970-01-01 00:00:00.000250805,USD Index,-7030,5365
1970-01-01 00:00:00.000250805,CHF,-27377,33113
1970-01-01 00:00:00.000250805,Silver,50658,-72228
1970-01-01 00:00:00.000250805,Coffee,29258,-29818
1970-01-01 00:00:00.000250805,Copper,20686,-32762
1970-01-01 00:00:00.000250805,Sugar,-76972,89529
1970-01-01 00:00:00.000250812,SPX,-192057,118751
1970-01-01 00:00:00.000250812,AUD,-87905,84233
1970-01-01 00:00:00.000250812,Nasdaq,42312,-48851
1970-01-01 00:00:00.000250812,10Y UST,-942223,793295
1970-01-01 00:00:00.000250812,Crude Oil,116742,-142290
1970-01-01 00:00:00.000250812,Copper,28211,-38033
1970-01-01 00:00:00.000250812,EUR,115431,-167063
1970-01-01 00:00:00.000250812,USD Index,-6247,5122
1970-01-01 00:00:00.000250812,Sugar,-68512,64008
1970-01-01 00:00:00.000250812,Soybeans,-15575,30518
1970-01-01 00:00:00.000250812,Corn,-133174,155179
1970-01-01 00:00:00.000250812,Cocoa,13749,-18785
1970-01-01 00:00:00.000250812,CHF,-28043,33224
1970-01-01 00:00:00.000250812,Gold,229485,-263065
1970-01-01 00:00:00.000250812,BTC,-742,118
1970-01-01 00:00:00.000250812,CAD,-90077,93571
1970-01-01 00:00:00.000250812,JPY,74234,-73895
1970-01-01 00:00:00.000250812,GBP,-39093,35517
1970-01-01 00:00:00.000250812,Coffee,26202,-27078
1970-01-01 00:00:00.000250812,Silver,44268,-66421
1970-01-01 00:00:00.000250812,VIX,-83138,80370
1970-01-01 00:00:00.000250812,Russell 2000,-95231,89727
1970-01-01 00:00:00.000250812,Wheat,-89046,88024
1970-01-01 00:00:00.000250819,Silver,46549,-66675
1970-01-01 00:00:00.000250819,Soybeans,19746,-4205
1970-01-01 00:00:00.000250819,Sugar,-70293,72429
1970-01-01 00:00:00.000250819,Coffee,28660,-30356
1970-01-01 00:00:00.000250819,GBP,-25185,20792
1970-01-01 00:00:00.000250819,AUD,-94887,93396
1970-01-01 00:00:00.000250819,JPY,77581,-79882
1970-01-01 00:00:00.000250819,CAD,-93079,100818
1970-01-01 00:00:00.000250819,Gold,212590,-249965
1970-01-01 00:00:00.000250819,BTC,-1200,758
1970-01-01 00:00:00.000250819,Russell 2000,-79394,73234
1970-01-01 00:00:00.000250819,Wheat,-93618,92339
1970-01-01 00:00:00.000250819,Copper,26032,-35365
1970-01-01 00:00:00.000250819,CHF,-27278,34522
1970-01-01 00:00:00.000250819,Corn,-105210,123955
1970-01-01 00:00:00.000250819,EUR,118745,-166431
1970-01-01 00:00:00.000250819,VIX,-92787,92201
1970-01-01 00:00:00.000250819,Cocoa,12029,-16261
1970-01-01 00:00:00.000250819,USD Index,-5988,5060
1970-01-01 00:00:00.000250819,10Y UST,-945516,826011
1970-01-01 00:00:00.000250819,SPX,-171498,98790
1970-01-01 00:00:00.000250819,Nasdaq,33845,-44468
1970-01-01 00:00:00.000250819,Crude Oil,120209,-140554
1970-01-01 00:00:00.000250826,CHF,-26978,33052
1970-01-01 00:00:00.000250826,CAD,-105015,108560
1970-01-01 00:00:00.000250826,BTC,-372,280
1970-01-01 00:00:00.000250826,JPY,84484,-90150
1970-01-01 00:00:00.000250826,VIX,-93138,89506
1970-01-01 00:00:00.000250826,GBP,-31353,25962
1970-01-01 00:00:00.000250826,USD Index,-6105,6163
1970-01-01 00:00:00.000250826,10Y UST,-883829,729027
1970-01-01 00:00:00.000250826,Soybeans,18189,-643
1970-01-01 00:00:00.000250826,Wheat,-78782,78683
1970-01-01 00:00:00.000250826,EUR,123039,-173206
1970-01-01 00:00:00.000250826,Corn,-70940,93769
1970-01-01 00:00:00.000250826,Silver,46466,-68285
1970-01-01 00:00:00.000250826,Cocoa,7996,-11793
1970-01-01 00:00:00.000250826,Copper,26230,-34994
1970-01-01 00:00:00.000250826,Crude Oil,109472,-130871
1970-01-01 00:00:00.000250826,Sugar,-74738,75802
1970-01-01 00:00:00.000250826,Nasdaq,36082,-48721
1970-01-01 00:00:00.000250826,Coffee,31274,-33581
1970-01-01 00:00:00.000250826,SPX,-187752,107645
1970-01-01 00:00:00.000250826,AUD,-100590,101285
1970-01-01 00:00:00.000250826,Gold,214311,-250965
1970-01-01 00:00:00.000250826,Russell 2000,-66840,57672
1970-01-01 00:00:00.000250902,Nasdaq,15444,-23017
1970-01-01 00:00:00.000250902,Russell 2000,-60338,48115
1970-01-01 00:00:00.000250902,Wheat,-71636,71701
1970-01-01 00:00:00.000250902,EUR,119592,-171269
1970-01-01 00:00:00.000250902,Crude Oil,102428,-121395
1970-01-01 00:00:00.000250902,SPX,-161060,88921
1970-01-01 00:00:00.000250902,VIX,-106952,105321
1970-01-01 00:00:00.000250902,AUD,-82683,79114
1970-01-01 00:00:00.000250902,Corn,-52455,87814
1970-01-01 00:00:00.000250902,Cocoa,6697,-10548
1970-01-01 00:00:00.000250902,Copper,25658,-33950
1970-01-01 00:00:00.000250902,Silver,55923,-74197
1970-01-01 00:00:00.000250902,CAD,-108976,115358
1970-01-01 00:00:00.000250902,CHF,-25888,32459
1970-01-01 00:00:00.000250902,BTC,-902,649
1970-01-01 00:00:00.000250902,Gold,249530,-273898
1970-01-01 00:00:00.000250902,JPY,73258,-76256
1970-01-01 00:00:00.000250902,USD Index,-5021,5790
1970-01-01 00:00:00.000250902,Sugar,-85805,88575
